Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-07-19 00:00:00-04:00,24.828660819254953,24.92962821006316,24.470688071069777,24.489046096801758,2627700,0.0,0.0
2024-07-22 00:00:00-04:00,24.388081003183103,24.562478762628615,24.305471630325645,24.42479705810547,2834000,0.0,0.0
2024-07-23 00:00:00-04:00,24.112718782446144,24.176970131008822,23.910783971857228,24.030109405517578,2584000,0.0,0.0
2024-07-24 00:00:00-04:00,24.204505036113982,24.34218673526393,23.901604597696984,23.910781860351562,3471300,0.0,0.0
2024-07-25 00:00:00-04:00,23.745564418995254,24.002569785649545,23.54362963008945,23.855709075927734,3160800,0.0,0.0
2024-07-26 00:00:00-04:00,23.94749957522265,24.020929936578113,23.690492435119577,23.874069213867188,2478300,0.0,0.0
2024-07-29 00:00:00-04:00,24.085180013806347,24.09435902733147,23.598702801281814,23.84653091430664,3567700,0.0,0.0
2024-07-30 00:00:00-04:00,23.589526134593292,23.855710530677154,23.525273038293733,23.80063819885254,3950900,0.0,0.0
2024-07-31 00:00:00-04:00,24.498225948580448,24.52576123740364,24.323828199589965,24.3789005279541,3206700,0.0,0.0
2024-08-01 00:00:00-04:00,24.755230980865466,24.773589006978487,23.975034128957066,24.12189483642578,5091400,0.0,0.0
2024-08-02 00:00:00-04:00,24.011749461279635,24.085179818166328,23.745565074084556,23.929140090942383,2723300,0.0,0.0
2024-08-05 00:00:00-04:00,23.047976259573364,23.44266509208638,22.992902177791663,23.341697692871094,3517600,0.0,0.0
2024-08-06 00:00:00-04:00,23.047976763219655,23.763922334848314,23.0112607078962,23.617061614990234,2768200,0.0,0.0
2024-08-07 00:00:00-04:00,24.085179239267973,24.388079672984947,24.048464937065972,24.17696762084961,2773200,0.0,0.0
2024-08-08 00:00:00-04:00,24.59919259973258,25.039776496845644,24.59001533689411,25.012239456176758,4195900,0.0,0.0
2024-08-09 00:00:00-04:00,24.883737232085874,25.324319386701156,24.81030687298333,25.26924705505371,3649000,0.0,0.0
2024-08-12 00:00:00-04:00,25.85668904560075,25.96683545585512,25.682291292163743,25.81997299194336,3071500,0.0,0.0
2024-08-13 00:00:00-04:00,25.507894947907264,25.535430237063824,25.26924585448301,25.361032485961914,1817700,0.0,0.0
2024-08-14 00:00:00-04:00,25.507894707482066,25.526250983174165,25.351854984433803,25.42528533935547,1696000,0.0,0.0
2024-08-15 00:00:00-04:00,25.599683309926643,25.66393465659238,25.49871765833101,25.54461097717285,1240600,0.0,0.0
2024-08-16 00:00:00-04:00,25.43446456094738,25.590504296014696,25.3243198954398,25.54461097717285,1419300,0.0,0.0
2024-08-19 00:00:00-04:00,25.864739260541494,26.326104991684232,25.845909362288737,26.024805068969727,1970700,0.7,0.0
2024-08-20 00:00:00-04:00,25.92123363656362,25.930649483377998,25.431620377550857,25.441036224365234,2114100,0.0,0.0
2024-08-21 00:00:00-04:00,25.676426676300835,25.70467242049097,25.271554247943776,25.33746337890625,2867300,0.0,0.0
2024-08-22 00:00:00-04:00,25.045582969281213,25.14915370623851,24.86668544778859,24.96084213256836,1921000,0.0,0.0
2024-08-23 00:00:00-04:00,25.02674938579745,25.478699283590043,25.00791769108378,25.459869384765625,1803400,0.0,0.0
2024-08-26 00:00:00-04:00,25.610519409179688,25.789415121700326,25.45045359552647,25.610519409179688,1960100,0.0,0.0
2024-08-27 00:00:00-04:00,25.704674706865134,25.723506401926343,25.469283906267876,25.5163631439209,2171100,0.0,0.0
2024-08-28 00:00:00-04:00,25.61993387497898,25.71409055439574,25.403374769442927,25.5163631439209,3236500,0.0,0.0
2024-08-29 00:00:00-04:00,25.42220649217117,25.685844835647163,25.365713202815346,25.59168815612793,3068800,0.0,0.0
2024-08-30 00:00:00-04:00,25.14915236879056,25.356297423467826,24.829022530987075,25.318634033203125,3290400,0.0,0.0
2024-09-03 00:00:00-04:00,24.358240929034938,24.377070828278786,24.03810929532874,24.094602584838867,3240300,0.0,0.0
2024-09-04 00:00:00-04:00,24.132262908422405,24.320576258058722,23.80271724039265,23.878042221069336,4120000,0.0,0.0
2024-09-05 00:00:00-04:00,24.14167890648647,24.169926447875348,23.802717389265954,23.830963134765625,2091500,0.0,0.0
2024-09-06 00:00:00-04:00,23.746223632581643,23.925121146256554,23.426091995853614,23.47317123413086,3361600,0.0,0.0
2024-09-09 00:00:00-04:00,23.218948297983026,23.614404912620493,23.200116603026654,23.492002487182617,3373100,0.0,0.0
2024-09-10 00:00:00-04:00,23.45434000725113,23.47317170293814,22.710505986507865,23.030635833740234,3708800,0.0,0.0
2024-09-11 00:00:00-04:00,23.058883666992188,23.124792806835472,22.682258727966733,23.058883666992188,2551700,0.0,0.0
2024-09-12 00:00:00-04:00,23.124790578717565,23.44492219501625,23.040049751115607,23.379013061523438,2604900,0.0,0.0
2024-09-13 00:00:00-04:00,23.736805922417567,23.830962595694743,23.54849437175238,23.62381935119629,1927100,0.0,0.0
2024-09-16 00:00:00-04:00,23.77447007826038,23.9062883475741,23.557910979848053,23.708560943603516,2619700,0.0,0.0
2024-09-17 00:00:00-04:00,23.54849577616246,23.774470727971117,23.45433909726987,23.492002487182617,3522500,0.0,0.0
2024-09-18 00:00:00-04:00,23.623819643349005,23.88745797260765,23.473169682598122,23.652067184448242,2698000,0.0,0.0
2024-09-19 00:00:00-04:00,23.962783306702907,24.00044489950196,23.303688371771855,23.40726089477539,6365000,0.0,0.0
2024-09-20 00:00:00-04:00,23.275440830255647,23.48258587626272,23.153038408797194,23.40726089477539,4666600,0.0,0.0
2024-09-23 00:00:00-04:00,23.58615864719033,24.028694523178558,23.52966535515182,23.78388786315918,2459400,0.0,0.0
2024-09-24 00:00:00-04:00,24.24525220368231,24.24525220368231,23.83096389618787,23.91570472717285,2420000,0.0,0.0
2024-09-25 00:00:00-04:00,23.689730469475318,23.708562164887123,23.32252138839173,23.350767135620117,4289100,0.0,0.0
2024-09-26 00:00:00-04:00,22.823492314018353,22.908233147774368,22.61634905144216,22.77641487121582,4845000,0.0,0.0
2024-09-27 00:00:00-04:00,23.43550641102759,23.652067302087143,23.369597277357414,23.5296630859375,3225000,0.0,0.0
2024-09-30 00:00:00-04:00,23.6897304759009,23.953368824069713,23.57674389517807,23.849796295166016,3009900,0.0,0.0
2024-10-01 00:00:00-04:00,23.586157724414093,24.603045920769794,23.5767436726838,24.471227645874023,4818900,0.0,0.0
2024-10-02 00:00:00-04:00,25.017335448623836,25.215064666436373,24.73486718990809,25.03616714477539,4342100,0.0,0.0
2024-10-03 00:00:00-04:00,24.86668363446778,25.21506280398171,24.75369705768274,25.18681526184082,3218300,0.0,0.0
2024-10-04 00:00:00-04:00,25.23389266887664,25.54460844845102,25.05499695655966,25.535194396972656,3761100,0.0,0.0
2024-10-07 00:00:00-04:00,24.499474571353964,24.81960619879589,24.358240452397645,24.763111114501953,6989200,0.0,0.0
2024-10-08 00:00:00-04:00,24.245252651932386,24.292330094065854,23.7933027422496,23.896873474121094,4839500,0.0,0.0
2024-10-09 00:00:00-04:00,23.416678095999938,23.520248829103156,23.303689719290862,23.42609214782715,4686900,0.0,0.0
2024-10-10 00:00:00-04:00,23.812135455260798,24.00986287573999,23.67089953104494,23.934537887573242,3672800,0.0,0.0
2024-10-11 00:00:00-04:00,24.056937549568705,24.151094222906714,24.009860110844286,24.047523498535156,1553400,0.0,0.0
2024-10-14 00:00:00-04:00,24.009859156499964,24.198172495690898,23.896870793807583,24.16050910949707,3338400,0.0,0.0
2024-10-15 00:00:00-04:00,23.313104958079865,23.341352500491652,22.983557480166123,22.99297332763672,2701200,0.0,0.0
2024-10-16 00:00:00-04:00,23.058883119809657,23.153039801304047,22.76699902347745,22.77641487121582,2744900,0.0,0.0
2024-10-17 00:00:00-04:00,22.78583048246877,22.983557895254453,22.73875124426553,22.89881706237793,2715300,0.0,0.0
2024-10-18 00:00:00-04:00,22.92706381228452,22.955309558340172,22.55043889913207,22.738750457763672,2989900,0.0,0.0
2024-10-21 00:00:00-04:00,23.162454220821925,23.26602494777908,22.842322601014242,22.908231735229492,2672400,0.0,0.0
2024-10-22 00:00:00-04:00,23.02122209531709,23.275442806996566,22.99297455140187,23.13420867919922,3248100,0.0,0.0
2024-10-23 00:00:00-04:00,22.69167158740955,22.94589406122886,22.606930762803117,22.795242309570312,3232400,0.0,0.0
2024-10-24 00:00:00-04:00,23.38842856594793,23.64265104502956,23.341351127253926,23.62381935119629,3367200,0.0,0.0
2024-10-25 00:00:00-04:00,24.32057721628292,24.35824060604979,23.981613891938167,23.991029739379883,5199400,0.0,0.0
2024-10-28 00:00:00-04:00,23.200116228005637,23.41667712472476,23.15303878726497,23.23777961730957,3620700,0.0,0.0
2024-10-29 00:00:00-04:00,23.473171625510354,23.473171625510354,23.218949122242382,23.30368995666504,3342300,0.0,0.0
2024-10-30 00:00:00-04:00,23.237780031097987,23.341352557638842,23.08713006297817,23.14362335205078,3257700,0.0,0.0
2024-10-31 00:00:00-04:00,22.7010902808343,22.785831116067186,21.99491785115316,22.1079044342041,9341000,0.0,0.0
2024-11-01 00:00:00-04:00,22.51277592844433,22.51277592844433,21.881928513726393,21.919591903686523,6564500,0.0,0.0
2024-11-04 00:00:00-05:00,22.39978650469436,22.531604761030188,22.079654914259596,22.183225631713867,5604300,0.0,0.0
2024-11-05 00:00:00-05:00,22.296217671762303,22.352710962961645,22.211476837018612,22.230308532714844,4484400,0.0,0.0
